Year,AnnualMaxLoss
1534,1232557.768602
1535,207440086.595464
1536,5504749.040043
1537,656228.071743
1538,881516.769716
1539,478014.046235
1540,7099377.425790
1541,451540.879994
1542,36238913.354985
1543,13874252.929922
1544,64326419.745046
1545,6119774.817646
1546,10916524.849402
1547,36185555.660108
1548,854367.637437
1549,19992897.402551
1550,27771326.712774
1551,101205725.508766
1552,7632151.163037
1553,21789937.391596
1554,12999955.836114
1555,37732816.985267
1556,776278.293124
1557,86637.407127
1558,4826274.858581
1559,1909914.084051
1560,260225.692733
1561,137.911537
1562,2322221.428886
1563,187342.185027
1564,135717.228039
1565,602583.564162
1566,6437883.314036
1567,178927340.179118
1568,654701533.380903
1569,5675393.173133
1570,4965367.091901
1571,9710763.688956
1572,3105309.130583
1573,3433801.673237
1574,379018.542788
1575,128989538.727348
1576,41406734.424376
1577,593844.902916
1578,332553.869571
1579,1385.686693
1580,240559.015593
1581,186988.900332
1582,19914115.191458
1583,10143466.414002
1584,28863695.829205
1585,2433856.737561
1586,69348.344774
1587,15719727.365181
1588,3331245.301109
1589,22977366.178346
1590,68466269.021451
1591,54023887.513380
1592,246485752.531910
1593,50955.125045
1594,10049424.463342
1595,389799.923184
1596,1464666.213921
1597,55658044.287684
1598,64872129.098186
1599,493299.668013
1600,29674286.237310
1601,124128.663173
1602,91980238.658265
1603,1502849.429496
1604,480960.807019
1605,37971921.230994
1606,27012475.978195
1607,28607.273513
1608,29702151.530161
1609,8168936.910433
1610,8010335.574524
1611,32686514.480150
1612,695223.236311
1613,719885.985977
1614,12128126.529406
1615,385431.967842
1616,46024913.371927
1617,1463229228.311216
1618,3047042.605898
1619,1708.956509
1620,343368699.509692
1621,48142032.133769
1622,4223399.636354
1623,503603.638614
1624,162204343.854699
1625,10654560.168992
1626,888151.904699
1627,12775231.162625
1628,57257433.974109
1629,53871580.536206
1630,9513305.660787
1631,5578368.430597
1632,279317.875157
1633,1919541.030523
1634,1372243.547622
1635,8904.888900
1636,9383628.914471
1637,10013002.111461
1638,100832.139795
1639,34705791.433469
1640,1019946.223099
1641,834732.625423
1642,146128435.905462
1643,6084482.154473
1644,51456199.113280
1645,59118752.537972
1646,6295377.201952
1647,24276378.795453
1648,576887.881694
1649,138266.652380
1650,540967.986230
1651,29354278.065092
1652,27471918.039860
1653,32228741.244703
1654,96892495.580394
1655,60291.458518
1656,10113554.773566
1657,41582133.568390
1658,337223.302395
1659,10336612.205542
1660,369251993.759266
1661,73870166.828681
1662,1958683.641140
1663,652098.011493
1664,46903779.527304
1665,114343.025093
1666,320075.874982
1667,330387.708132
1668,40527778.165477
1669,277133392.363389
1670,259347.840739
1671,21305293.017095
1672,2241582.388815
1673,797666.745045
1674,104030457.879264
1675,664445.931068
1676,69898.399406
1677,1031523.319057
1678,7492772.873783
1679,228089.978254
1680,4005357.589014
1681,905028.852278
1682,451783.654471
1683,871690.256337
1684,24585479.188269
1685,116460226.779266
1686,36988628.003470
1687,4664603.576691
1688,4595742.852438
1689,2833148.191213
1690,10665391.503178
1691,628697.490118
1692,124447.714190
1693,34458850.278458
1694,967223.953966
1695,1500047.980007
1696,4115418.561658
1697,57419201.715832
1698,581454.075623
1699,33819.780364
1700,1085252.401353
1701,113260.790341
1702,7938.180781
1703,14843996.393234
1704,1972220.510484
1705,5821342.559334
1706,6098.644678
1707,153156813.109095
1708,9345564.868657
1709,231825.263599
1710,25350210.177888
1711,623479.993968
1712,11720099.391391
1713,11511.984625
1714,206275.449619
1715,22076486.227647
1716,730415.381873
1717,16698734.218250
1718,2432855.668413
1719,1718764.969899
1720,409819.113492
1721,480981206.910715
1722,43252616.605123
1723,1170531.746554
1724,3197515.439771
1725,4915323.815059
1726,257095187.078344
1727,15283521.729516
1728,267524.476183
1729,406084164.294968
1730,10557072.846457
1731,57936.454495
1732,275563655.893601
1733,869157.776816
1734,31465890.309130
1735,262199.902185
1736,895504.807957
1737,199581.720356
1738,44884923.109804
1739,3911050.742478
1740,673914.381996
1741,34757163.796787
1742,39466108.181280
1743,445704998.527551
1744,36792.291548
1745,1187412.401187
1746,2007690.216905
1747,910761.390312
1748,3903275.069337
1749,5722655.890013
1750,7029181.246339
1751,1943105.173718
1752,51007571.394263
1753,192464.399179
1754,494480.009833
1755,15132065.567483
1756,2906756.582121
1757,91065229.686325
1758,19208.860313
1759,150540.805423
1760,104051.293114
1761,17320141.005175
1762,68904434.038637
1763,46557453.535197
1764,160323976.159849
1765,113610002.126967
1766,203597046.283248
1767,3977.016994
1768,196211149.121619
1769,99459571.880711
1770,420400.116503
1771,2876801.132944
1772,703756.344778
1773,2070860.691023
1774,210500.455562
1775,1968997.082027
1776,4140141.304259
1777,1163199.587321
1778,7145824.772113
1779,15547429.754321
1780,6111823.341122
1781,68522631.690838
1782,574080.035593
1783,30671075.573555
1784,80251196.099087
1785,34566977.237317
1786,356003.768271
1787,17587138.808133
1788,1416007.871393
1789,299308.125335
1790,186936459.587500
1791,763919.953892
1792,20992925.845234
1793,44610993.008576
1794,1387215.209902
1795,132726.666991
1796,23213537.585452
1797,3092278.257280
1798,24197700.823398
1799,3388454.547834
1800,2198603.042364
1801,2370873.491533
1802,2174340.960339
1803,96850327.264449
1804,1341321.976676
1805,1534610.414689
1806,1451569.097565
1807,196177584.670436
1808,7176326.316648
1809,9587337.128307
1810,166903896.621569
1811,42428260.631163
1812,7507752.235449
1813,918841.500498
1814,37392223.648167
1815,409126.186628
1816,3573174.548288
1817,794592.465206
1818,5883882.722182
1819,4778587.455152
1820,2229796.108631
1821,90869.816151
1822,5063731.391738
1823,3975618.736161
1824,2502582.494510
1825,959592.550629
1826,202099524.874642
1827,4308737.920053
1828,5484692.473315
1829,104527.151491
1830,4996936.542125
1831,6080283.323393
1832,31670.254734
1833,6972918.936399
1834,61644643.767365
1835,44496228.611340
1836,150668794.770963
1837,4081214002.994385
1838,8045402.219487
1839,736503.336129
1840,991006.774678
1841,394342815.968012
1842,3069927.382341
1843,79653746.134212
1844,65161.576488
1845,70086938.884893
1846,2130375.267284
1847,18140027.291901
1848,1928494.656821
1849,9353882.373178
1850,799860.525593
1851,39488877.523121
1852,142930.351834
1853,4742216.590869
1854,824173.161140
1855,325046.816346
1856,138.099003
1857,41851051.190607
1858,24776535.554901
1859,33404312.537188
1860,30127358.715015
1861,2836749.875948
1862,1964.939596
1863,3702.548711
1864,4022415.865719
1865,1961618.820096
1866,286054.519367
1867,80694.814137
1868,49953569.554404
1869,3978479.680611
1870,395421.069464
1871,21748894.912484
1872,7574534.980427
1873,6835.331349
1874,7269.128256
1875,142114.911895
1876,563846.332219
1877,28617600.193520
1878,18921900.544774
1879,3540198.341096
1880,3253207.381507
1881,4589319.002450
1882,1992844.438313
1883,9639688.851881
1884,872974.618065
1885,17133996.968645
1886,17521993.655394
1887,105220242.022185
1888,57322991.535782
1889,321939.545236
1890,7207097.231544
1891,40455633.887944
1892,801909.695774
1893,3394923.725491
1894,533490492.837822
1895,19600972.211446
1896,63935393.851214
1897,1749837.495451
1898,27272122.058719
1899,222387019.830049
1900,258204283.351960
1901,2849729.101402
1902,523479513.088293
1903,328754.539541
1904,78778355.406721
1905,2429647.061174
1906,7295958.963611
1907,7399633.158525
1908,202244729.248815
1909,540800.680465
1910,177788.456265
1911,830342192.115330
1912,62977470.735796
1913,147864.145530
1914,3491619.820588
1915,83101494.935023
1916,50435311.320588
1917,1701028.529119
1918,1060521.155611
1919,2544435.347783
1920,44803.625161
1921,4975151.941734
1922,22261355.977925
1923,5673968.961027
1924,13997078.826153
1925,41680808.188515
1926,299567458.048998
1927,14825453.878629
1928,1175029.790712
1929,588454508.236989
1930,7611280.505261
1931,1896930.583353
1932,2369813.326465
1933,689932.201855
1934,500676.967394
1935,1172405.559544
1936,137887414.177512
1937,5772286.490044
1938,2479893.002990
1939,34796283.754137
1940,318579055.736397
1941,41980243.528041
1942,6744830.486037
1943,9235047.041341
1944,64137512.982011
1945,433442.709550
1946,95732.634257
1947,51093313.673250
1948,87526.110467
1949,601726800.645892
1950,97298.293203
1951,46714.128841
1952,783787539.964931
1953,777183.995425
1954,21636.962782
1955,142644.357109
1956,21050.959475
1957,3473545.843956
1958,185942115.933639
1959,324814.366391
1960,2317499.412090
1961,2303786.303622
1962,9003242.669144
1963,3034077.827031
1964,80212687.329183
1965,942399.720729
1966,193731911.208190
1967,1020222.296818
1968,328016.320516
1969,5887869.945837
1970,4467960.368375
1971,20251874.306106
1972,22504.354866
1973,993692.509827
1974,13028381.253743
1975,65275767.896615
1976,43471429.723760
1977,6290794.925559
1978,62471.947061
1979,985682.044806
1980,45154282.616988
1981,287561.952099
1982,12139057.122753
1983,317249.840609
1984,35949827.140669
1985,2245347.532881
1986,93624.010491
1987,31392574.884308
1988,1347328.475285
1989,5616.643467
1990,82637059.272599
1991,163475488.249915
1992,1540628.248329
1993,16329278.116687
1994,203762861.876329
1995,5759602.524504
1996,840343.704137
1997,25132218.782423
1998,16935469.909822
1999,341142.516393
2000,4193201.328962
2001,353267.436318
2002,7201162.477521
2003,45072.954821
2004,1811632.458343
2005,118978877.828546
2006,201454.243676
2007,5165736.779287
2008,90495227.626631
2009,80926697.411087
2010,1400967.215898
2011,292313770.583529
2012,24836154.428983
2013,92234407.702267
2014,7501137.786444
2015,9205184.543047
2016,4146532.423992
2017,26271281.131970
2018,395300940.924353
2019,2309070.758930
2020,12563721.150141
2021,1804974.412380
2022,128975181.929031
2023,718008328.501075
2024,34007980.952084
2025,6659425.526598
2026,10749756.573538
2027,501773.489738
2028,12172880.730315
2029,3931804.987426
2030,2643020.921455
2031,521626300.592139
2032,4323557.950706
2033,15696559.609262
2034,8730094.660271
2035,141938707.839936
2036,652601.176106
2037,62765.454600
2038,514274464.553722
2039,2512691.649285
2040,771709.818009
2041,25196072.934726
2042,624850.583868
2043,2051076.206129
2044,88376.967990
2045,10594.377863
2046,319797833.127373
2047,7281970.055892
2048,3546729.465787
2049,85909075.980458
2050,16773011.115170
2051,5386.051907
2052,642942400.121031
2053,6869991.391619
2054,353586.626303
2055,18474802.309763
2056,5561829.202600
2057,13317.597330
2058,5778818.795881
2059,101172618.265405
2060,271800150.921136
2061,57473.177751
2062,29407726.724784
2063,4630390.562909
2064,158970558.542474
2065,8572835.290188
2066,86427.047231
2067,4677963.967356
2068,20566.126868
2069,31148650.485811
2070,4616611.143582
2071,287673.837520
2072,7098737.366981
2073,26303001.917451
2074,302838.996864
2075,11099378.926229
2076,3924917.796064
2077,14805.831568
2078,58515006.141266
2079,22062400.399933
2080,404386949.483008
2081,10935111.984295
2082,51632334.856374
2083,1478230.964870
2084,61393139.731433
2085,1533935.197554
2086,29977780.533162
2087,14485454.078883
2088,15214547.499104
2089,1128389.499120
2090,6166152.995612
2091,13822176.777346
2092,313758.897547
2093,3031994.488551
2094,45719237.321769
2095,158074.234384
2096,15964150.344914
2097,341097174.753650
2098,4954248.461673
2099,108995631.780760
2100,36948462.616668
2101,887896.767788
2102,101353915.869442
2103,518914.722423
2104,72933.937163
2105,2430186.602732
2106,1184359.607314
2107,1155856.730924
2108,2313.001860
2109,16102442.472227
2110,73214517.795382
2111,4216790.342431
2112,3863751.645171
2113,63388704.492007
2114,2328399.114293
2115,706221233.593942
2116,91506.728169
2117,29707851.921284
2118,337228685.795192
2119,129584453.087177
2120,36393978.769990
2121,27523034.581946
2122,388450576.496150
2123,26331267.506942
2124,55140812.591333
2125,12099992.019345
2126,11507967.090018
2127,16421887.249153
2128,17902629.699908
2129,160850273.584675
2130,470611469.593710
2131,50742548.431266
2132,820331.169539
2133,3391.049212
2134,89704.123956
2135,4625935.964000
2136,3898160.242578
2137,19877505.044322
2138,706739.474555
2139,765682.244912
2140,346944.067124
2141,170792.360155
2142,7898524.826572
2143,751807.239861
2144,521731.764298
2145,20861449.830348
2146,88211.580285
2147,152187754.370200
2148,1623.741158
2149,731069.620943
2150,154140399.970510
2151,1745560.228029
2152,376811169.133687
2153,730454.755589
2154,559655.305097
2155,2495908.570456
2156,297612.555245
2157,145965651.863498
2158,27074802.174652
2159,9217602.301454
2160,319134102.387760
2161,7100717.945012
2162,29552107.395781
2163,10860285.973794
2164,8478361.025132
2165,219252.875984
2166,28335597.624106
2167,175804.028269
2168,8422180.105399
2169,17918883.361490
2170,4675095.855813
2171,8969578.091267
2172,31528654.540545
2173,4670256.451619
2174,81647634.248503
2175,14857846.555354
2176,3152197.345100
2177,9271996.969794
2178,435778.452597
2179,31699288.276746
2180,22137.320399
2181,641365.732833
2182,24740.976547
2183,372511.715546
2184,90064939.283201
2185,4030244.095270
2186,68349256.140082
2187,462678.789412
2188,2805894.552262
2189,29984229.044967
2190,87472.197612
2191,119919258.668394
2192,3190697.555078
2193,1091924.402572
2194,243142488.130643
2195,2570313.192669
2196,473959.294837
2197,214446233.181019
2198,4401685.444267
2199,31220558.466964
2200,1666830.639522
2201,115401747.004614
2202,72658.887393
2203,172991.467178
2204,58791351.444781
2205,18566959.841794
2206,2744412.637688
2207,1117155.104166
2208,7410753.447811
2209,78084327.156199
2210,135763706.603826
2211,11.449344
2212,6721076.087589
2213,241837.085710
2214,5451263.663793
2215,103024.396306
2216,164767219.490263
2217,121479184.770065
2218,87403.493070
2219,53940.983882
2220,19856245.938393
2221,14491372.921041
2222,6873044.773889
2223,9078762.704372
2224,56624154.142426
2225,162776.145852
2226,32612263.910009
2227,1230318.938149
2228,215562063.395681
2229,342639936.523188
2230,1775697.605300
2231,16420851.915608
2232,1754804.738888
2233,152768337.532252
2234,50044.517076
2235,877726.976643
2236,229433.813154
2237,95456988.407514
2238,19024481.809377
2239,13093050.533528
2240,3770584.262868
2241,22873292.359260
2242,236761050.120130
2243,13039414.456959
2244,32276785.656473
2245,11441747.678978
2246,53160058.193047
2247,30370554.674784
2248,2125965.957475
2249,11247827.441003
2250,15629570.323828
2251,3848024.286810
2252,719815.135393
2253,12077097.537845
2254,2746437.702756
2255,26462.007031
2256,4143866.446685
2257,132724.279390
2258,590113.640108
2259,243618518.850039
2260,8222819.780091
2261,1295254.316672
2262,6039.244794
2263,6566130.379569
2264,155037263.992919
2265,3228114.430711
2266,105967083.748293
2267,856219.659021
2268,4527945.408924
2269,1071966.812934
2270,252628.203244
2271,2098042.099023
2272,2338599.054538
2273,834752.458621
2274,354411.146197
2275,253689.942498
2276,359168282.274835
2277,3348242.427500
2278,44749386.073745
2279,284676.228999
2280,1841402.277517
2281,8801039.154771
2282,57645195.440400
2283,16419861.114480
2284,1244068.775852
2285,49730861.314690
2286,153567708.716771
2287,192554.120641
2288,769286.898909
